id,text,created_at,lang,source,name,screen_name,bio,us_created_at,followers_count,friends_count,statuses_count,favourites_count,country,country_code,locality,region,sub_region,coordinates,date
1547479111597281280,@AmQaby غير الرجال شكل عندة اسهال 😂,2022-07-14T07:12:25+00:00,ar,twitter,ོ𓏲زيـنـب ﺣ͠ـبيب𓂂𓏲,@Zainab_habib_,﴿وَلَسَوْفَ يُعْطِيكَ رَبُّكَ فَتَرْضَىٰ﴾♡,2022-02-18T14:27:43+00:00,5668,5554,65968,78642,Iraq,IQ,,,,"33.0, 44.0",2022-07-14
1547364202423222276,#المالكي صاير عنده إسهال كلامي,2022-07-13T23:35:49+00:00,ar,twitter,Mohammed Shakir ܡܚܡܕ,@Mohamme27666000,‏مالي و مال الناس كم يلحونني سفهاً ديني لنفسي ودين الناس للنـــاس,2020-04-14T14:08:09+00:00,122,817,3992,2889,Iraq,IQ,Baghdad,Mayorality of Baghdad,,"33.34058, 44.40088",2022-07-13
1547309766854299651,"@ali_alifadhil  بروح امك انشر الفديو
الثاني ترة من يمي صار بية اسهال

الله يساعد المالكي علة هاي الورطة الگشرة
#علي_فاضل_استعجل 😂✌️",2022-07-13T19:59:30+00:00,ar,twitter,ناصر كريم🇮🇶,@Nasser_Karim8,"سأقتل على الطريقة الإسلامية ذات يوم  
لن اجامل على دماء الشهداء",2021-07-02T05:26:22+00:00,3584,71,3036,4607,Iraq,IQ,,,,"33.0, 44.0",2022-07-13
1547268569246978048,@mo7ham_ed بطنه اسهال فووول,2022-07-13T17:15:48+00:00,ar,twitter,Maitham Al Hasnawi,@m86alii,اخلع رداء الطائفية والعنصرية وكن انسان #العراق ديني ومذهبي و #بغداد هي روحي وانا على قيدها أعيش 🇮🇶,2013-05-11T13:47:08+00:00,1479,1475,13826,90475,Iraq,IQ,,,,"33.0, 44.0",2022-07-13
1547168964068909061,@esraaesraay اعرف واحد صارله شهر اسهال واخذ كل حبوب الفلاجين وبعده اسهال,2022-07-13T10:40:00+00:00,ar,twitter,Arkan,@Arkan_1983,,2011-05-25T07:10:00+00:00,95,2250,414,810,Iraq,IQ,,,,"33.0, 44.0",2022-07-13
1546991267992707075,@aboalialqasemi بربك هو انته باليمن تنورتك ناصله وبطنك اسهال من القات ياثقافه دتحجي عليهه,2022-07-12T22:53:54+00:00,ar,twitter,Ammar🇮🇶,@ammarqm16,"ATS,
start Dalta ,
soft starter ,
AC drive , 
display control 
..................",2020-09-17T18:49:08+00:00,13,78,2084,194,Iraq,IQ,,,,"33.0, 44.0",2022-07-12
1546943487072935938,@Salmq89Salm عدها اسهال,2022-07-12T19:44:02+00:00,ar,twitter,فرانك,@7Fmjd,"• ميسي 𓃵 هو عالمي الخاص
• برشلونة",2013-01-03T11:09:14+00:00,26163,632,314963,141077,Iraq,IQ,,,,"33.0, 44.0",2022-07-12
1546942884074737664,"#صحة_الأنبار تنفي تسجيل 500 حالة #إسهال بين #الأطفال

https://t.co/y9M4yD48iD

#الداعي_نيوز",2022-07-12T19:41:39+00:00,ar,twitter,الداعي نيوز,@AldaaeNews,الداعي نيوز وكالة اخبارية عراقية ناطقة بالعربية، تهتم بالشأن المحلي والعربي والاقليمي والدولي وكل ما يعنى به الانسان مقرها الرئيس في بغداد,2017-05-04T19:07:43+00:00,335,1,20191,34,Iraq,IQ,,,,"33.0, 44.0",2022-07-12
1546917393280147458,"صحة الأنبار تنفي تسجيل 500 حالة إسهال بسبب الكوليرا في المحافظة

#قناة_النجباء_الفضائية https://t.co/xpi5GopFAQ",2022-07-12T18:00:21+00:00,ar,twitter,قناة النجباء الفضائية,@NujabaTv,قناة النجباء الفضائية,2015-11-21T11:55:47+00:00,33564,2,78997,238,Iraq,IQ,,,,"33.0, 44.0",2022-07-12
1546888167810338823,@falahhussein_72 قصدك مثل صلاة عمار الحكيم باالعيد الي سوا القبلة مثلثة هاي ماتحجي علية بس صلاة جماعة التيار مسوية عندك اسهال خاف ينكطع عنك التومان انت شيخ ز ر ب ةةةةة,2022-07-12T16:04:13+00:00,ar,twitter,علي علي,@lyly18607826,كل الاماكن تتغير الا الاحبة يبقون باالقلب,2022-06-23T21:02:55+00:00,87,377,2787,287,Iraq,IQ,,,,"33.0, 44.0",2022-07-12
1546857509926965249,"وزارة الصحة تنفي إصابة 500 طفل في الأنبار بحالات ""إسهال""

https://t.co/uGxSA3QJFq https://t.co/IhKAqi6qTA",2022-07-12T14:02:24+00:00,ar,twitter,AlMirbad المربد,@AlmirbadMedia,Offical accout of AlMirbad Media,2021-12-03T20:35:23+00:00,5713,0,22094,4,,,,,,,2022-07-12
1546856868043280385,"صحة #الأنبار تنفي تسجيل 500 حالة إسهال بسبب #الكوليرا في المحافظة

#قناة_افاق_الفضائية https://t.co/63P83QxoPg",2022-07-12T13:59:51+00:00,ar,twitter,قناة آفاق الفضائية,@afaqchanneltv,آفاق قناة فضائية اخبارية متنوعة تبث من بغداد على قمر نايل سات تهتم بالأخبار السياسية والرياضية والاقتصادية محليا ودوليا,2021-02-28T21:25:44+00:00,8124,0,9427,6,Iraq,IQ,Baghdad,Mayorality of Baghdad,,"33.34058, 44.40088",2022-07-12
1546856715194433537,صحة الأنبار تنفي تسجيل 500 حالة إسهال بسبب الكوليرا في المحافظة,2022-07-12T13:59:14+00:00,ar,twitter,وكالة النبأ الخبرية,@llakhbar1,وكالة خبرية تهتم بالشأن العراقي,2022-01-05T14:02:14+00:00,369,826,12476,3,Iraq,IQ,,,,"33.0, 44.0",2022-07-12
1546854920124616710,🔵 صحة الأنبار: تسجيل 30 - 35 حالة إسهال حالة طبيعية بسبب ارتفاع درجات الحرارة وشح المياه وعدم نظافتها ولم نسجل أي إصابة بالكوليرا لغاية الآن,2022-07-12T13:52:06+00:00,ar,twitter,جريدة الصباح العراقية,@ALsabaahIQ,"جريدة سياسية يومية عامة تصدر عن شبكة الإعلام العراقي
http://t.me/alsbaahiq‎",2020-03-30T22:55:48+00:00,12912,4,23031,323,Iraq,IQ,Baghdad,Mayorality of Baghdad,,"33.34058, 44.40088",2022-07-12
1546851373303697408,"صحة الأنبار تنفي تسجيل 500 حالة إسهال بين الأطفال: لا تثيروا الإشاعات  
            https://t.co/PTBLJvHEgm",2022-07-12T13:38:01+00:00,ar,twitter,NAS news - ناس,@NASnews3,مؤسسة اعلامية مستقلة,2018-10-09T11:46:57+00:00,12425,1,90730,1,Iraq,IQ,,,,"33.0, 44.0",2022-07-12
1546812339902627840,500 حالة اسهال للاطفال في الفلوجة.. تكرار لمأساة الإقليم ومخاوف من الكوليرا https://t.co/mxBoecv8OD,2022-07-12T11:02:54+00:00,ar,twitter,yesiraq.com,@YesiraqC,منصة العراق #يس_عراق #العراق  #iraq,2019-07-09T14:31:37+00:00,1096,2,28151,2,Iraq,IQ,,,,"33.0, 44.0",2022-07-12
1546600530365108224,"(وحنانا من لدنا ) حنانا جعل  يحيى (ع) تقيا وبارا بوالدية.
ان هذا الاعداد  المختلف ليحيى جعله مؤهلا لأخذ الكتاب والحكم منذ صباه.

فمن اراد ان يقدم جيلا بارا  وقويا وقادرا على حمل الرسالة السماوية بقوة،  فعليه ان يمنحهم حنان الام، وحنو الاب.",2022-07-11T21:01:15+00:00,ar,twitter,د. فراس الياسي,@firas_huss,"دكتوراه اعلام(صحافة)  - جامعة بغداد 
ماجستير صحافة استقصائية-
 دكتوراه رصد وتحليل.",2012-04-19T18:46:41+00:00,9584,9617,15010,53791,Iraq,IQ,,,,"33.0, 44.0",2022-07-11
1546600154127540224,"وردت مفردة الحنان في القرٱن الكريم مرة واحدة في سورة مريم،
 (وَحَنَانًا مِنْ لَدُنَّا وَزَكَاةً ۖ وَكَانَ تَقِيًّا)
خص بها ربنا نبيه  يحيى (ع).
  لانه ولد من أم عاقر مسنة وأب اشتعل رأسه شيبا
ولكبر ابويه فأنه بحاجة الى حنان يعوضه عن حنانهم ، فكانت النتيجة ان الله منحه هذا الحنان https://t.co/AXvihYoepQ",2022-07-11T20:59:45+00:00,ar,twitter,د. فراس الياسي,@firas_huss,"دكتوراه اعلام(صحافة)  - جامعة بغداد 
ماجستير صحافة استقصائية-
 دكتوراه رصد وتحليل.",2012-04-19T18:46:41+00:00,9584,9617,15010,53791,Iraq,IQ,,,,"33.0, 44.0",2022-07-11
1546166663262896128,"@ahmedalbasheer1 طياره مسيره خلتهم يشردون بدون لبسان واللي كسر السيم كارد واللي لبس شال مرته وطلع ومن يومها كلها إسهال واصغر واحد بيهم ياخذ حبوب مال ضغط وسكر 
مقاومه 😂😂😂",2022-07-10T16:17:13+00:00,ar,twitter,🇮🇶 الـصـ ـفـ ـار,@Najfi4ever,كن من تكون لايهمني دينك او قوميتك … البعثي والولائي لاتابعني احسنلك,2022-06-18T19:29:34+00:00,91,211,6510,310,Iraq,IQ,,,,"33.0, 44.0",2022-07-10
1546038785980485633,"@faigalsheakh 

الجماعة من صرحت بالمعلومات لحد هسه هابطين الربع يمكن اجاهم اسهال مزمن",2022-07-10T07:49:05+00:00,ar,twitter,حسام رباح,@hussamalhalaly,"(كاتب حر يراهن عليه العقلاء)

الاحرار في هذا البلد هم من سيغيرون المعادلة",2014-05-12T18:14:21+00:00,118,750,577,6477,Iraq,IQ,,,,"33.0, 44.0",2022-07-10
1546017545450291200,"الديمقراطية لا تفرز الرثاثة في قيادة وإدارة الدولة ووصول الرعـ.ـاع بأصوات الغـ.ـوغاء ليحكموا

الديمقراطية تفرز هذا النموذج وأقرانه من جيـ.ـف ايران، ثم تخلق الفوضى بكل معاني الكلمة ومصاديقها

إسقاط العقد على التاريخ بهذه الطريقة الغبـ.ـية شيء منفر ومقزز

ماكو شي صحيح بهذا القيء.. https://t.co/LEyBqjszjG",2022-07-10T06:24:41+00:00,ar,twitter,احمد 🇮🇶,@_AhmadJc,| 𝗜𝗥𝗔𝗤 God's supreme word and eternal secret. Anti-leftist. Anti-Islamists.,2021-09-24T18:03:09+00:00,198,33,3479,875,Iraq,IQ,Karbala,Karbalāʼ,,"32.61603, 44.02488",2022-07-10
1546004177758916609,@_rcvc الله من الإبداع بكيت وجاني اسهال ما تحملت صوتك 😞,2022-07-10T05:31:34+00:00,ar,twitter,وائل/بينحذف,@w_w111222,"حساب بينحذف تعالو حسابي إلجديد

هذا هو _s_p_7_",2022-04-20T19:41:05+00:00,2529,2954,18783,24697,,,,,,,2022-07-10
1545831727653916673,"@memeo44434 ألم في البطن
امساك الاسهال
دوار صداع
القيء الأرق",2022-07-09T18:06:18+00:00,ar,twitter,𝑾𝑺𝑨𝑴 |,@ss0vm,ابسط مما تعتقد ، وأعقد مما تظن,2020-05-25T03:08:28+00:00,3330,1228,14427,8407,Iraq,IQ,Baghdad,Mayorality of Baghdad,,"33.34058, 44.40088",2022-07-09
1545765961424375809,"@Zainab_habib_ ان شاء الله تعالى
الجماعة عدهم اسهال منا ليوم الجمعة لو يشردون لو يشوفولهم چارة 😁",2022-07-09T13:44:58+00:00,ar,twitter,عزيز عواد الحسني,@lPjcbeXvkwOgDbV,"ِيا آل بيـت الصـدر حبكـم
نـور فـي قلـب من اتبعكم
وهداية من الرحمن نوركم
انار الكون وجمع انصاركم
سائرين على خطى نهجكم
غير متفرقيـن مـن حولكـم",2019-11-20T06:24:04+00:00,893,1039,5699,5687,Iraq,IQ,,,,"33.0, 44.0",2022-07-09
1545754672761380864,@IssamHussein19 ياعيد هذا غير بطونكم اسهال من ورة الحاج ابو اسراء يكلك مسوي اتفاق يبني سجن جديد مخصوص علمودكم وبي قسم للمرتزقة العرب امثالك 😂,2022-07-09T13:00:07+00:00,ar,twitter,🇮🇶أبو الحسن🇵🇸,@haider_nasret,أين المنتظر لإقامة الامّتِ والعِوَج,2016-05-25T06:37:57+00:00,105,147,3293,2232,Iraq,IQ,Baghdad,Mayorality of Baghdad,,"33.34058, 44.40088",2022-07-09
1545751888187908096,"*إذا خطب الغني بنات قومي*
*رقصن من المسرة والبشاره*

*وإن جاء الفقير ولو تقيا*
*هرعن إلى صلاة *الاستخاره.*

*وإذا الفقير أتى ليخطب زوجة*
*سألوا عن الجَدّ القديم وما فعل*

*أما الغني إذا أتاهم خاطبًا*
*قالوا له: أصل الفتى ما قد حصل.*",2022-07-09T12:49:03+00:00,ar,twitter,الكتاب والسنة بفهم سلف الأمة,@KETAB_WA_SUNNAH,,2021-06-19T10:57:16+00:00,8082,298,2395,5102,Iraq,IQ,,,,"33.0, 44.0",2022-07-09
1545560540088598528,@Alfhadly55iii عنده اسهال مزمن .,2022-07-09T00:08:42+00:00,ar,twitter,Dhafer,@Dhafer02645002,‏عراقيتي هي ثروتي..فليسقط ثراء العالم وكنوزه..دون العراق..ودون فقراء العراق,2017-02-11T17:22:09+00:00,620,761,2627,44574,Iraq,IQ,,,,"33.0, 44.0",2022-07-09
1545545286759714818,@tallalalhariri انت الظاهر حسبالك ممارسة العمل السياسي تفتح مكتب وتجمع ناس حولك فقط السياسي الناجح يبحث ويقرأ كل يوم هناك أصوات منطقية ارتفعت مؤخرا في الغرب والشرق على ضرورة أن تتضمن سياسة الدولة الحفاظ على القيم والعراق شعب قيمي يرفض هذا القيء الذي تلفظه.,2022-07-08T23:08:05+00:00,ar,twitter,برير الحطاب,@sleemvy,,2022-05-02T00:24:51+00:00,277,1192,1615,383,Iraq,IQ,Baghdad,Mayorality of Baghdad,,"33.34058, 44.40088",2022-07-08
1545487049557434368,@altmymy60759142 ههههه والله جارين بوش من الصلاه عمي صلاه الله وكيلكم مو انقلاب الخير الي بيكم بطنه اسهال اذا ما زرب الغسل لكل ولائي مزرب,2022-07-08T19:16:41+00:00,ar,twitter,لكم بالمرصاد,@hasn772006,,2013-10-18T12:04:03+00:00,10,56,317,539,Iraq,IQ,,,,"33.0, 44.0",2022-07-08
1545476839941996546,"قَتَلُوا عَبْدًا زَكِيَّا...كَانَ لِلرَّبِّ تَقِيَّا..
#سفير_الحُسين",2022-07-08T18:36:06+00:00,ar,twitter,مَريَمْ سَميرْ,@Mariamsameer313,"السَّلامُ على ساكِنِ كَرْبَلاء🤍

طالبة طب عام🩺🌿",2022-03-27T11:26:48+00:00,404,270,585,3326,Iraq,IQ,Karbala,Karbalāʼ,,"32.61603, 44.02488",2022-07-08
1545445602313609220,"@faigalsheakh أتوقع راح توصل باخره لميناء ام قصر محمله بعلاج الاسهال،
استاذ فائق هسه انت توازيت وفجرت القنبلة لو منتظر تخلص الكوليرا لان اخر أيام الخوف سوه بالبعض إسهال شديد",2022-07-08T16:31:59+00:00,ar,twitter,Anwar Salman,@anwar_sumerian,QC & construction civil engineer at top tech company for concrete,2022-04-25T19:20:26+00:00,30,43,923,2939,,,,,,,2022-07-08
1545269052561563648,@ttji5_ اللهم قلبًا تقيًا نقيًا طاهرًا يخشاك سرًا وعلانيه🤍,2022-07-08T04:50:26+00:00,ar,twitter,❤️.🇮🇶...werth,@WAlwerth,قاتِل.......  فليس هنالك خيارات آخرى 🍁🌹💔,2022-01-26T16:05:59+00:00,2297,2408,18533,84925,Iraq,IQ,Karbala,Karbalāʼ,,"32.61603, 44.02488",2022-07-08
1545150804046249989,@faigalsheakh ابو اروى سوة بيهم اسهال هاليومين,2022-07-07T21:00:33+00:00,ar,twitter,Haider Almousa,@Haider_Almousa,"MSc in Control & systems engineering,DCS Systems design; 
PhD. student",2021-10-06T13:18:56+00:00,145,396,3067,14482,Iraq,IQ,Baghdad,Mayorality of Baghdad,,"33.34058, 44.40088",2022-07-07
1545015225815969795,@mahdijasem0 ههههه صار عدهم اسهال,2022-07-07T12:01:49+00:00,ar,twitter,✌️🇮🇶anam almadany,@AnamAvabde3242,احب العراق ما دمت حيا🇮🇶,2021-07-26T10:36:04+00:00,225,465,5942,5239,Iraq,IQ,,,,"33.0, 44.0",2022-07-07
1544825475276541952,@DreamlessEyeZ @hajer2iQ @v0_twx اسهال على راسك وراس ايران,2022-07-06T23:27:49+00:00,ar,twitter,ظافر الشمري,@DhafirMPICT,يعتمد النجاح الأمني على مستوى الوعي الإدراكي عند صناع القرار لوضع البلد والفاعلين فيه وعلى سرعة رد الفعل على الأرض,2017-11-23T01:40:23+00:00,4495,371,9164,39439,Iraq,IQ,,,,"33.0, 44.0",2022-07-06
1544664169160609794,@AlshikhlySarah @m_t_____zll واذا عدنا الى حرب داعش فكان المساهم الاكبر في الحرب الشيعة ايضا بعكس بعض السنة الذين اعطو بناتهم لدوله الخلافة واكرر بعضهم وليس الكل وبعضهم ايضا شاركو من مجزرة سبايكر وتعرفين عدد الضحايا والدماء الي سالت ونحن لم نطعن بمن كان مؤمنا تقيا طعنا بمن كفر وخرج على امام زمانه وكسر ضلع,2022-07-06T12:46:51+00:00,ar,twitter,کْرآر بًنِ عٌظُيَمً,@Karrarzn,عراقي حر ولائي الاول والاخير لوطني لا يفرق معي مهما كان مذهبك او دينك يكفيني انك عراقي حر,2021-01-26T19:45:14+00:00,31,540,187,298,Iraq,IQ,,,,"33.0, 44.0",2022-07-06
1544659225393205248,@MezanAliraq @faigalsheakh يكلك كله تاخذ حبوب اسهال وفلاجين,2022-07-06T12:27:12+00:00,ar,twitter,🦁 🇮🇶 عمر العزاوي,@a_r_k1988,يا غريب كن أديب,2021-08-19T08:12:29+00:00,78,10,6102,13654,Iraq,IQ,,,,"33.0, 44.0",2022-07-06
1544428216408068100,"○□○
.
.
#الانسانيه
وحدها تصنع منك مسلما تقيا ، كسب رضا رب السماوات والارض ، قبل ممارسة كل طقوس الاديان الاخرى .
.
. https://t.co/AmiZQvH8md",2022-07-05T21:09:15+00:00,ar,twitter,آلُِمهـندِس آلُِجٍآبَرٍي,@AH_IRQA,"‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏لا تستوحشوا طريق الحق لقلة سالكيه
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀",2017-07-27T16:21:56+00:00,20753,15804,240573,79645,Iraq,IQ,Baghdad,Mayorality of Baghdad,,"33.34058, 44.40088",2022-07-05
1544416481458491398,"حکمة الیوم:

لاتبکی إذا ضاع الحب ومات الحنان

إبکي إذا جائک إسهال في السوق وما لقیت حمام

شنو رایکم بالحکمة 😄😄😂",2022-07-05T20:22:37+00:00,ar,twitter,hemn jameel,@hemn1234,Teacher at Salahaddin University college of education. MSc. biochemistry/tissue engineering,2011-05-09T06:11:46+00:00,545,735,1970,32990,Iraq,IQ,Erbil,Arbīl,,"36.19257, 44.01062",2022-07-05
1544372585168789510,"@141Micah احترم كل شيء بالسعودية
إلا هذه الاغاني فهي تجيب لي القيء مع احترامي الشديد للمغني والقائم على كتابة الاغنية ومايك التسجيل والشركة المنتجة .",2022-07-05T17:28:12+00:00,ar,twitter,هارلو 🇮🇹 | مستشار المنطقية,@6Mq6iq3,اسفل بما لا يمكن التسفيل به و امدح ما لا يمكن مدحه عاشق لكل انواع الترفيه ، ردداوي مدى الحياة ، حفيد المنطق ، احياناً اترول .,2019-08-26T18:43:48+00:00,1464,193,56640,30471,Iraq,IQ,,,,"33.0, 44.0",2022-07-05
1544352113211359233,"للأسف شتان ما بين تسطيح الثقافة و""إسهال"" الغث والسمين على مواقع التواصل حيث يضيع جمال الفكرة وسط ضجيج الغباء والتفاهة وإختلاط الاوزان ..",2022-07-05T16:06:51+00:00,ar,twitter,Albidhani.kadhim,@albidhani,"‏‏‏‏‏مستشار في حل النزاعات الدوليه-
كلية كامبيردج، وباحث في مجال العداله الجنائيه.مهتم بنشر قيم حقوق الانسان والتسامح والتعايش السلمي",2019-10-27T09:09:42+00:00,18381,13962,15219,64643,Iraq,IQ,,,,"33.0, 44.0",2022-07-05
1544071440328163329,"#جاهزون
َو
#صلاة_الجمعه_المباركه
خلتهم مايندلون دربهم
جا اذا نزل التغريده وبيها
رفع التجميد عن جيش الامام المهدي عج
اتوقع يطگهم اسهال مزمن وراح يبتلي بيهم العراق يصرف عليهم حفاضات كومفي بيبي حجم كبار
هاي شنحطلها ساعتها
راح نسميهم 
👇👇👇👇
الاطار الاسهالي  😁",2022-07-04T21:31:33+00:00,ar,twitter,العراقي الصدري,@EMRM08,اني ابن العراق الماصرت ذيل لو تابع لجيراني,2022-06-01T14:47:32+00:00,170,219,744,760,Iraq,IQ,,,,"33.0, 44.0",2022-07-04
1544007842604191744,"@5kqwIAI3MSmyCWj @ahmed_IQ_yahoo دوله عدها اسهال 
كل يوم اكو جثث مجهوله",2022-07-04T17:18:50+00:00,ar,twitter,هوى بًغُـــــدٍآدٍ,@AlhasanyFalah,"رجل من الزمن الجميل اربعيني صاحب فكر حر 
 درست الادب الانكليزي في جامعه بغداد
والادب العربي في مضيف جدي 
 مدني ليبرالي انشر الحب ليعم السلام 
ليس لدي حساب آخر.",2014-01-03T21:50:37+00:00,11517,8359,53936,169996,Iraq,IQ,Baghdad,Mayorality of Baghdad,,"33.34058, 44.40088",2022-07-04
1543937390204567555,@mohsentalibJ 😂😂 مو گلنه صار بيهم أسهال,2022-07-04T12:38:53+00:00,ar,twitter,🇮🇶 أحمد نجم الشمري 🇮🇶,@ahmednajemalsha,دع الرُموز و زَحمة الأنساب ِ - و ترُك للتُقىٰ ضَجت الألقاب ِ من أَنت ؟ أن سَألت أجابَتي - شاعرا ٌ أنا مِن بصرة السَياب ِ,2017-01-22T06:43:20+00:00,4425,4530,19668,39412,Iraq,IQ,,,,"33.0, 44.0",2022-07-04
1543935123577606144,"@k0o0k95 لو باقيه على حجاب ولا هل كفشه 
تفيد تخرعين اطفال بيها
يصير عدهم اسهال مزمن وارق",2022-07-04T12:29:53+00:00,ar,twitter,صهيب 💎,@eWKfNI5BYjowFSh,يا مرررححباا🙋‍♂️,2020-05-14T19:12:07+00:00,11,28,880,526,Iraq,IQ,,,,"33.0, 44.0",2022-07-04
1543866860382420999,@Javid_nosrti هذا لؤي الخفاجي الي جماعتنة يستقبلو بالمساحات وبكل احترام ويعتبر معتدل برأي بعض الاخوة وهذا القيء الذي يطفح من فمه القذر لا اخلاق لكل مقتدائي وان حاول ان يكون صاحب اخلاق الطبع غلب التتطبع,2022-07-04T07:58:37+00:00,ar,twitter,ابن العراق,@zxa4c1984,مقاوم حتى ظهور القائم,2016-05-26T11:36:57+00:00,3683,4992,14333,16871,Iraq,IQ,,,,"33.0, 44.0",2022-07-04
1543762918906413057,@Takleeff77 مال اسهال لان خطيه مت بطونهم وماراح توكف🤣,2022-07-04T01:05:36+00:00,ar,twitter,حيدر مِــُقَـْتُـَـدُّى³¹³{ سميغل },@Haydar_smigle,عراقي انا شيعي في العلا سني الصدى مسيحي الشذى صابئي الرؤى ايزيدي الولا اسلامي المنتهى مدني النهى عربي القنى كردي السنا اشوري الدنى تركماني المنى شبكي الذرى,2021-08-09T02:17:13+00:00,1004,770,6264,7314,Iraq,IQ,Baghdad,Mayorality of Baghdad,,"33.34058, 44.40088",2022-07-04
1543695720519188480,"@Haydar_smigle إسهال حاد جدا""",2022-07-03T20:38:34+00:00,ar,twitter,Alaa Edan,@AlaaEdan14,"اللهم صل على محمد وال محمد وعجل فرجهم
وإلعن عدوهم ..",2022-03-31T20:56:27+00:00,367,532,1411,5845,Iraq,IQ,,,,"33.0, 44.0",2022-07-03
1543677334800187397,@AIaaIabadi صار عدهم اسهال,2022-07-03T19:25:31+00:00,ar,twitter,حسنين علاء,@hasannen_96,كن عزيزاً وإيّاك أن تنحني مهما كان الأمر ضرورياً فربما لا تأتيك الفرصة كي ترفع رأسك مرة أخرى. 🇮🇶,2018-08-22T09:06:47+00:00,289,620,1334,19948,Iraq,IQ,,,,"33.0, 44.0",2022-07-03
1543279961708044289,@Zainab_habib_ طگهم أسهال و ال 🚽 WC بعد ما يلحگ 😂😂,2022-07-02T17:06:30+00:00,ar,twitter,🇮🇶 أحمد نجم الشمري 🇮🇶,@ahmednajemalsha,دع الرُموز و زَحمة الأنساب ِ - و ترُك للتُقىٰ ضَجت الألقاب ِ من أَنت ؟ أن سَألت أجابَتي - شاعرا ٌ أنا مِن بصرة السَياب ِ,2017-01-22T06:43:20+00:00,4425,4530,19668,39412,Iraq,IQ,,,,"33.0, 44.0",2022-07-02
1543264289514979328,"@sportive_naroo المقاومة للاحرار والحسين عليه السلام وال بيت الرسول الكريم صلى الله عليه و آله وسلم للانسانية ، فاز بهما من كان نقياً تقياً مؤدب الضمير ذو رسالة وهدف فلا عليك أيتها الفاضلة (نارو) فانتي صوت هادر وقلم مداد يكتب للحرية والكرامة ..
حجابك هو هالة من ضياء مواقفك الخيرة فلا يهمك احد",2022-07-02T16:04:13+00:00,ar,twitter,حسين فلسطين,@iqbSBWHc1cemrPM,"{ كاتب ومحلل سياسي }
{ عضو مُلتقى كتاب العرب والأحرار }
(شرف الرجل كلمة)",2016-07-09T21:39:50+00:00,1241,2000,3540,13662,Iraq,IQ,Baghdad,Mayorality of Baghdad,,"33.34058, 44.40088",2022-07-02
1543192360208801796,شو الصدريين بس كتبوا جاهزون البطون صار بيها أسهال,2022-07-02T11:18:24+00:00,ar,twitter,ابو الورد,@qand12348,‏‏عراقيٌّ في العلى,2015-10-19T17:39:33+00:00,59,345,2455,566,Iraq,IQ,,,,"33.0, 44.0",2022-07-02
1543175782385729537,@alshayakhliu1 صكار الشعبوثيه بس اسمعون اسم ابو اسراء اصيرون اسهال,2022-07-02T10:12:31+00:00,ar,twitter,ابن الرافدين,@Iraq10203040,"‏يظل الانسان في هذه الحياة مثل قلم الرصاص... تبريه العثرات ليكتب بخط اجمل،،
ويظل هكذا حتى يفنى القلم ولا يبقى له إلا جميل ما كتب.",2012-08-03T16:47:14+00:00,1189,364,40389,45954,Iraq,IQ,,,,"33.0, 44.0",2022-07-02
1542959091512926209,"لا تصاحب إلا عاقلا تقيا 
#ها_لايد",2022-07-01T19:51:28+00:00,ar,twitter,زينب الكريطي,@AlkrytyZynb,عراقية أحب بلدي وأعشق قائدي وأسعى لتطوير وطني,2022-06-11T11:28:57+00:00,714,532,7443,6934,Iraq,IQ,,,,"33.0, 44.0",2022-07-01
1542813900072255488,"حروح أقدم UN 

الكيس مالتي - اسهال مزمن طول فترة الصيف - 

نتمنى منكم نقلي الى أقرب بلد متجمد",2022-07-01T10:14:32+00:00,ar,twitter,othman_h1🕊️,@no_one_o20,"NO ONE 🇮🇶

يا صبر أيوب، لا ثوب فنخلعه
إن ضاق عنا.. ولا دار فننتقل",2017-10-17T05:02:23+00:00,857,1273,32665,29484,Iraq,IQ,,As Sulaymānīyah,,"35.66667, 45.5",2022-07-01
1542625788905852929,"إِذا لَم أَجِد خِلّاً تَقِيّاً فَوِحدَتي
أَلَذُّ وَأَشهى مِن غَوِيٍّ أُعاشِرُه
وَأَجلِسُ وَحدي لِلعِبادَةِ آمِناً
أَقَرُّ لِعَيني مِن جَليسٍ أُحاذِرُه",2022-06-30T21:47:03+00:00,ar,twitter,تُنسى كأنكَ لم تكُن🏛⚖️,@MUSTFA__ALJNABY,أعيناك سحراً أم السحر شيءً من عيناك,2019-12-13T15:35:16+00:00,18,98,705,49,Iraq,IQ,,,,"33.0, 44.0",2022-06-30
